#       step         max_devi_v         min_devi_v         avg_devi_v         max_devi_f         min_devi_f         avg_devi_f
     3768000       1.355174e-02       6.159020e-04       7.392530e-03       1.814033e-01       9.686888e-03       4.253839e-02
     3770000       1.307488e-02       6.717293e-04       7.447052e-03       1.844806e-01       6.785037e-03       3.830899e-02
     3772000       1.580617e-02       4.190962e-04       8.992364e-03       1.718999e-01       8.212070e-03       4.091148e-02
     3774000       1.543490e-02       3.542712e-04       8.112573e-03       2.141238e-01       7.131651e-03       4.062613e-02
     3776000       9.064613e-03       7.849632e-04       5.099567e-03       2.260107e-01       8.723830e-03       4.099336e-02
     3778000       1.647155e-02       6.581167e-04       8.924130e-03       2.851720e-01       7.993146e-03       3.867129e-02
     3780000       1.281181e-02       7.054860e-04       6.841155e-03       2.056544e-01       7.224607e-03       3.805914e-02
     3782000       1.130696e-02       7.192282e-04       6.214820e-03       1.995655e-01       7.541468e-03       3.601014e-02
     3784000       1.106298e-02       7.666308e-04       6.330350e-03       1.019253e-01       7.727507e-03       3.104930e-02
     3786000       1.080318e-02       2.541171e-04       6.052013e-03       1.636192e-01       7.425275e-03       3.809628e-02
     3788000       1.062255e-02       4.526217e-04       5.922177e-03       1.816592e-01       8.758967e-03       3.670085e-02
     3790000       1.079353e-02       6.680203e-04       6.032665e-03       1.976478e-01       7.899007e-03       3.629670e-02
     3792000       1.139491e-02       4.001560e-04       6.036780e-03       1.628817e-01       7.441562e-03       3.564761e-02
     3794000       9.959112e-03       6.139757e-04       5.685631e-03       2.170626e-01       6.045317e-03       4.004407e-02
     3796000       1.083262e-02       2.079429e-04       5.593066e-03       2.071056e-01       6.228590e-03       4.173963e-02
     3798000       1.541903e-02       3.309347e-04       8.536909e-03       1.879600e-01       7.564525e-03       3.837075e-02
     3800000       1.526709e-02       9.580499e-04       8.512016e-03       1.572121e-01       6.642790e-03       3.991213e-02
     3802000       1.074611e-02       5.313294e-04       5.923592e-03       1.633981e-01       7.757193e-03       3.507514e-02
     3804000       1.269535e-02       6.858852e-04       6.856408e-03       1.617271e-01       7.570539e-03       3.553781e-02
     3806000       9.663670e-03       7.637618e-05       5.378305e-03       1.109611e-01       7.488854e-03       3.387481e-02
     3808000       1.391530e-02       5.280036e-04       7.871757e-03       1.440673e-01       9.025467e-03       3.727853e-02
     3810000       1.555718e-02       6.476941e-04       8.655277e-03       1.416868e-01       8.811012e-03       3.825773e-02
     3812000       1.197827e-02       3.650883e-04       6.729360e-03       1.728587e-01       6.881744e-03       3.783962e-02
     3814000       1.319476e-02       5.583702e-04       7.373006e-03       1.398856e-01       6.289705e-03       3.551247e-02
     3816000       1.097461e-02       7.346529e-04       6.148780e-03       1.540777e-01       7.721457e-03       3.728265e-02
     3818000       1.157406e-02       6.173213e-04       6.029226e-03       1.942621e-01       7.550236e-03       4.087024e-02
     3820000       1.040696e-02       1.015540e-03       5.936809e-03       1.871900e-01       7.147088e-03       3.796090e-02
     3822000       1.084725e-02       1.024715e-03       6.090469e-03       1.136021e-01       8.604213e-03       3.523395e-02
     3824000       1.473710e-02       4.601425e-04       7.684603e-03       1.179841e-01       9.608246e-03       3.531214e-02
     3826000       7.438735e-03       3.884901e-04       3.949887e-03       1.204994e-01       8.107362e-03       3.214487e-02
     3828000       6.515551e-03       1.203687e-03       3.658419e-03       1.314054e-01       7.200193e-03       3.509933e-02
     3830000       1.010310e-02       5.860775e-04       5.699379e-03       1.616839e-01       5.642551e-03       3.836863e-02
     3832000       8.236706e-03       5.683756e-04       4.447122e-03       1.254597e-01       1.062888e-02       3.452885e-02
     3834000       1.094796e-02       4.284481e-04       6.183399e-03       1.386521e-01       9.774278e-03       3.464072e-02
     3836000       1.135189e-02       8.588474e-04       6.029670e-03       2.166994e-01       3.331193e-03       3.777930e-02
     3838000       1.277912e-02       8.577451e-04       6.988083e-03       1.598480e-01       7.867138e-03       3.896479e-02
     3840000       1.525341e-02       6.916552e-04       8.634781e-03       2.246088e-01       9.532968e-03       4.004691e-02
     3842000       1.201996e-02       5.808891e-04       6.443144e-03       1.558125e-01       5.831225e-03       3.352902e-02
     3844000       1.547078e-02       2.269888e-04       8.542052e-03       1.544128e-01       1.021532e-02       4.015167e-02
     3846000       1.600844e-02       1.073016e-03       8.387227e-03       2.088829e-01       1.097564e-02       3.904440e-02
     3848000       1.502567e-02       4.375601e-04       8.335015e-03       1.418508e-01       8.048661e-03       4.019384e-02
     3850000       1.095390e-02       2.997125e-04       5.892001e-03       1.755752e-01       7.202472e-03       3.677679e-02
     3852000       1.543744e-02       4.785149e-04       8.878531e-03       1.815547e-01       7.223597e-03       3.903575e-02
     3854000       1.323859e-02       6.403866e-04       7.383962e-03       1.909886e-01       6.772415e-03       3.741480e-02
     3856000       1.230580e-02       7.571377e-04       6.816529e-03       3.543780e-01       7.616140e-03       4.573033e-02
     3858000       1.306178e-02       5.228815e-04       7.269176e-03       2.184751e-01       7.599952e-03       3.865255e-02
     3860000       1.123556e-02       8.686750e-04       6.276885e-03       1.367133e-01       7.670781e-03       3.471584e-02
     3862000       1.420298e-02       7.340483e-04       8.105980e-03       1.442265e-01       6.440277e-03       3.868498e-02
     3864000       1.303115e-02       1.348805e-03       7.219700e-03       2.022153e-01       1.077863e-02       4.549623e-02
     3866000       1.240458e-02       5.229138e-04       6.971565e-03       1.551515e-01       9.791018e-03       3.712236e-02
     3868000       8.935543e-03       4.758226e-04       4.840786e-03       1.840349e-01       1.153720e-02       3.613650e-02
     3870000       1.244137e-02       4.035104e-04       6.824341e-03       1.305562e-01       7.455743e-03       3.655711e-02
     3872000       1.451542e-02       2.920897e-04       7.992777e-03       1.797808e-01       9.914430e-03       3.919369e-02
     3874000       7.586765e-03       6.296619e-04       4.127257e-03       1.868013e-01       5.669933e-03       3.338487e-02
     3876000       1.210395e-02       7.977630e-04       6.082418e-03       1.251305e-01       9.656649e-03       3.503478e-02
     3878000       7.180462e-03       4.501976e-04       3.823120e-03       1.503642e-01       9.884878e-03       3.324656e-02
     3880000       1.047786e-02       7.061235e-04       5.967746e-03       1.771594e-01       8.927887e-03       3.602600e-02
     3882000       1.470974e-02       7.518362e-04       7.817007e-03       1.961634e-01       1.156569e-02       4.004405e-02
     3884000       1.277365e-02       5.477254e-04       6.321651e-03       1.552286e-01       8.065398e-03       3.636026e-02
     3886000       1.076063e-02       9.490482e-04       5.947758e-03       2.081262e-01       7.715333e-03       3.727300e-02
     3888000       1.088549e-02       1.087464e-03       6.043724e-03       2.003868e-01       9.587060e-03       3.915781e-02
     3890000       1.080224e-02       3.992198e-04       6.137024e-03       1.504442e-01       7.176836e-03       3.758475e-02
     3892000       1.025838e-02       9.391223e-04       5.344771e-03       1.495843e-01       7.985987e-03       3.715083e-02
     3894000       9.912278e-03       3.794642e-04       5.243615e-03       1.948746e-01       1.095611e-02       4.423825e-02
     3896000       1.100454e-02       2.551439e-04       6.127677e-03       2.101768e-01       8.381584e-03       4.019389e-02
     3898000       1.358585e-02       1.054137e-03       7.600266e-03       1.380450e-01       7.537449e-03       3.806623e-02
     3900000       1.254368e-02       2.371351e-04       6.893027e-03       1.383649e-01       7.265975e-03       3.806283e-02
     3902000       1.573888e-02       4.800665e-04       8.608917e-03       1.623742e-01       9.122442e-03       3.974523e-02
     3904000       1.304131e-02       4.610533e-04       7.094530e-03       1.657323e-01       9.662437e-03       3.749301e-02
     3906000       1.320261e-02       8.426027e-04       7.190516e-03       2.057394e-01       7.219423e-03       3.746316e-02
     3908000       1.175646e-02       5.918235e-04       6.406280e-03       2.784907e-01       1.005903e-02       4.508498e-02
     3910000       1.252861e-02       4.886245e-04       6.985325e-03       1.315717e-01       8.479956e-03       3.513403e-02
     3912000       1.034195e-02       3.085568e-04       5.652297e-03       1.818323e-01       7.103563e-03       3.599966e-02
     3914000       1.246743e-02       3.334582e-04       6.593126e-03       1.493490e-01       7.449622e-03       3.474435e-02
     3916000       1.012794e-02       7.706723e-04       5.743286e-03       1.196557e-01       1.031981e-02       3.410575e-02
     3918000       7.817734e-03       6.159452e-04       4.435643e-03       1.635286e-01       9.479751e-03       3.181431e-02
     3920000       6.048132e-03       1.022913e-03       3.500864e-03       1.927391e-01       8.470681e-03       4.061998e-02
     3922000       9.649366e-03       1.088728e-03       5.541985e-03       1.773134e-01       7.704240e-03       3.861287e-02
     3924000       1.245896e-02       8.837301e-04       6.835993e-03       1.492163e-01       9.364104e-03       3.760386e-02
     3926000       1.383318e-02       3.832704e-04       7.732907e-03       1.398530e-01       7.586608e-03       3.473942e-02
     3928000       1.355678e-02       4.991936e-04       7.527210e-03       1.502126e-01       8.954633e-03       3.849878e-02
     3930000       1.738113e-02       5.387070e-04       9.646220e-03       1.621321e-01       6.675759e-03       3.709881e-02
     3932000       1.256196e-02       3.595898e-04       6.986905e-03       2.700011e-01       7.784595e-03       3.869800e-02
     3934000       8.987453e-03       5.417499e-04       4.462574e-03       2.218089e-01       9.147624e-03       3.828853e-02
     3936000       1.153032e-02       7.918069e-04       5.919891e-03       1.725579e-01       4.325769e-03       4.014446e-02
     3938000       1.231904e-02       8.695437e-04       6.783375e-03       1.612019e-01       7.645834e-03       3.641063e-02
     3940000       1.382149e-02       6.478971e-04       7.553798e-03       1.657733e-01       1.082166e-02       3.761210e-02
     3942000       1.101838e-02       1.842454e-04       5.864296e-03       1.685932e-01       7.843236e-03       3.537202e-02
     3944000       1.254732e-02       7.177099e-04       6.877755e-03       2.178190e-01       9.112203e-03       3.746765e-02
     3946000       1.596645e-02       3.774138e-04       8.691435e-03       1.765831e-01       6.810032e-03       3.898761e-02
     3948000       9.784033e-03       6.187726e-04       5.396767e-03       1.453116e-01       9.067750e-03       3.448445e-02
     3950000       1.362615e-02       6.696716e-04       7.651899e-03       2.162938e-01       9.098934e-03       3.982780e-02
